"episode_id";"episode_title";"year";"episode_rating";"episode_votes"
"tt3261942";"Dissolution";"2013";"8,4";"406"
"tt3273238";"Resurgence";"2013";"8,2";"374"
"tt3273236";"Secrecy";"2013";"8,3";"412"
"tt3266474";"Surrender";"2013";"8,5";"327"
"tt3331920";"Exodus";"2013";"9,1";"587"
"tt3358810";"Homecoming";"2014";"8,9";"486"
"tt3397922";"Endurance";"2014";"8,6";"394"
"tt3397920";"Hatred";"2014";"8,5";"383"
"tt3415312";"Payback";"2014";"8,2";"386"
"tt3555516";"Struggle";"2014";"8,2";"301"
"tt3555510";"Disgrace";"2014";"8,5";"318"
"tt3571464";"Addiction";"2014";"8,2";"300"
"tt3593488";"Blood";"2014";"8,3";"297"
"tt3596134";"Allegiance";"2014";"8,6";"321"
"tt3585960";"Revolution";"2014";"9,1";"497"
"tt3660824";"Impetus";"2014";"9,4";"677"
"tt3677306";"Execution";"2014";"9,6";"1099"
"tt3720990";"Renaissance";"2014";"8,6";"540"
"tt3881618";"Disclosure";"2014";"8,4";"382"
"tt3896098";"Ashes";"2014";"8,3";"388"
"tt3920284";"Meteor";"2014";"8,9";"441"
"tt3971438";"Repercussions";"2014";"8,5";"318"
"tt4045662";"Damage";"2014";"8,6";"383"
"tt4030700";"Ambush";"2014";"9,1";"526"
"tt4126494";"Contact";"2014";"8,6";"379"
"tt4122842";"Intel";"2014";"8,5";"314"
"tt4128130";"Atonement";"2014";"9,3";"566"
"tt4210316";"Epitaph";"2015";"8,5";"337"
"tt4181118";"Madness";"2015";"8,8";"341"
"tt4242264";"Abduction";"2015";"8,8";"399"
"tt4321696";"Kindred";"2015";"8,4";"293"
"tt4286740";"Bait";"2015";"8,5";"292"
"tt4370224";"Retaliation";"2015";"8,4";"290"
"tt4396814";"Loss";"2015";"8,6";"311"
"tt4489052";"Clarity";"2015";"9,0";"391"
"tt4506768";"Exposure";"2015";"8,7";"325"
"tt4516410";"Burn";"2015";"8,8";"363"
"tt4520776";"Aftermath";"2015";"8,9";"334"
"tt4593472";"Plea";"2015";"9,3";"463"
"tt4593474";"Two Graves";"2015";"9,0";"704"
"tt1633845";"Fresh Paint";"2010";"7,4";"204"
"tt1633846";"Mercury Retrograde";"2010";"7,6";"117"
"tt1633847";"Fite Nite";"2010";"8,1";"99"
"tt1649870";"Signals Crossed";"2010";"7,9";"109"
"tt1652846";"Broad Daylight";"2010";"7,9";"105"
"tt1652847";"Bullet Proof";"2010";"8,2";"90"
"tt1657152";"Hot & Bothered";"2010";"8,3";"104"
"tt1657153";"Honor Roll";"2010";"8,2";"88"
"tt1657154";"Girlfriend of the Year";"2010";"8,2";"83"
"tt1657148";"Big Nickel";"2010";"8,2";"80"
"tt1657149";"To Serve or Protect";"2010";"8,3";"79"
"tt1657150";"In Blue";"2010";"8,4";"80"
"tt1657151";"Takedown";"2010";"8,7";"89"
"tt1735733";"Butterflies";"2011";"8,7";"115"
"tt1971060";"Might Have Been";"2011";"8,5";"100"
"tt1971057";"Bad Moon Rising";"2011";"8,9";"89"
"tt1971058";"Heart & Sparks";"2011";"8,6";"86"
"tt1786115";"Stung";"2011";"8,7";"85"
"tt1779688";"In Plain View";"2011";"8,6";"85"
"tt1963637";"The One That Got Away";"2011";"8,8";"87"
"tt1971059";"Monster";"2011";"8,6";"77"
"tt1810010";"Brotherhood";"2011";"8,6";"79"
"tt1791221";"Best Laid Plans";"2011";"8,7";"88"
"tt2029887";"A Little Faith";"2011";"8,8";"112"
"tt2040052";"On the Double";"2011";"8,7";"85"
"tt2040051";"God's Good Grace";"2011";"8,9";"114"
"tt2089339";"The First Day of the Rest of Your Life";"2012";"8,4";"123"
"tt2092754";"Class Dismissed";"2012";"8,3";"91"
"tt2213295";"A Good Shoot";"2012";"8,7";"95"
"tt2213297";"Girls' Night Out";"2012";"8,4";"79"
"tt2105822";"Messy Houses";"2012";"8,3";"72"
"tt2209435";"Coming Home";"2012";"8,7";"75"
"tt2111004";"Leap of Faith";"2012";"8,6";"69"
"tt2122083";"The Girlfriend Experience";"2012";"8,8";"91"
"tt2401421";"Out of Time";"2012";"9,0";"117"
"tt2138973";"Cold Comforts";"2012";"8,7";"104"
"tt2171361";"The Rules";"2012";"8,4";"80"
"tt2364197";"Every Man";"2012";"8,4";"70"
"tt2372468";"I Never";"2012";"8,6";"88"
"tt2373272";"Surprises";"2013";"8,4";"127"
"tt2402220";"Homecoming";"2013";"8,5";"92"
"tt2403964";"Different, Not Better";"2013";"8,2";"89"
"tt2881772";"The Kids Are Not Alright";"2013";"8,2";"92"
"tt2881774";"Poison Pill";"2013";"8,4";"86"
"tt2784574";"Skeletons";"2013";"8,4";"79"
"tt2881778";"Friday the 13th";"2013";"8,5";"76"
"tt2818614";"For Better, for Worse";"2013";"8,2";"79"
"tt2881790";"What I Lost";"2013";"8,4";"80"
"tt2881796";"You Are Here";"2013";"8,4";"71"
"tt2875892";"Deception";"2013";"8,4";"79"
"tt2881804";"Under Fire";"2013";"8,8";"123"
"tt2881806";"You Can See the Stars";"2013";"8,4";"138"
"tt3062732";"Blink";"2014";"8,7";"104"
"tt3748464";"All by Her Selfie";"2014";"8,4";"77"
"tt3744876";"Heart Breakers, Money Makers";"2014";"8,6";"73"
"tt3652666";"Wanting";"2014";"8,6";"64"
"tt3597032";"Going Under";"2014";"8,6";"61"
"tt3818820";"Two Truths and a Lie";"2014";"8,8";"66"
"tt3824814";"Deal with the Devil";"2014";"8,3";"58"
"tt3730526";"Exit Strategy";"2014";"8,6";"59"
"tt3824806";"Moving Day";"2014";"8,6";"58"
"tt3834792";"Fragments";"2014";"9,0";"63"
"tt3854524";"Everlasting";"2014";"9,0";"76"
"tt3859278";"Open Windows";"2015";"N/A";"N/A"
"tt3859286";"Uprising";"2015";"7,9";"46"
"tt3879078";"Letting Go";"2015";"8,1";"63"
"tt3879080";"A Real Gentleman";"2015";"8,4";"56"
"tt3859290";"Home Run";"2015";"8,8";"18"
"tt3879082";"Best Man";"2015";"8,7";"65"
"tt3879084";"Integrity Test";"2015";"8,9";"69"
"tt3879086";"Ninety Degrees";"2015";"8,3";"58"
"tt3879090";"Breaking Up the Band";"2015";"8,6";"59"
"tt1673285";"Yes, Sir, Yes, Sir, Three Bags Full";"2010";"4,4";"28"
"tt1673286";"Birds of a Feather Flock Together";"2010";"3,4";"36"
"tt1674558";"That's the Way the Money Goes";"2010";"3,2";"32"
"tt3520724";"The Trail";"2015";"8,1";"447"
"tt3889734";"The Father";"2015";"8,1";"341"
"tt4061268";"The Affair";"2015";"8,0";"296"
"tt3978894";"The Sister";"2015";"8,1";"262"
"tt3996596";"The Jacket";"2015";"7,9";"222"
"tt4066390";"The Confession";"2015";"8,0";"125"
"tt4066398";"The Cop";"2015";"8,2";"185"
"tt4198608";"The Son";"2015";"8,7";"199"
"tt4198602";"The Mother";"2015";"8,8";"205"
"tt4181126";"The Lie";"2015";"9,0";"307"
"tt4673468";"Episode #2.1";"2016";"N/A";"N/A"
"tt4924694";"Episode #2.2";"2016";"N/A";"N/A"
"tt5020552";"The Liar";"2016";"8,0";"125"
"tt5225966";"Episode #2.4";"2015";"N/A";"N/A"
"tt5186034";"The Daughter";"2016";"N/A";"N/A"
"tt5137134";"The Parent";"2016";"8,0";"91"
"tt5140382";"The Statement";"2016";"7,9";"36"
"tt5198000";"The Racket";"2016";"8,7";"70"
"tt5429044";"The Brother";"2016";"8,7";"106"
"tt5465890";"The Truth";"2016";"8,7";"102"
"tt0759718";"Pilot";"2006";"7,2";"76"
"tt0824179";"What Are the Odds?";"2006";"7,5";"41"
"tt0995570";"Get a Room";"2007";"7,8";"34"
"tt0893218";"Sedgewick's";"2007";"7,4";"31"
"tt0986140";"Surstromming or a Slice";"2007";"7,9";"24"
"tt4789308";"Pilot";"2016";"8,0";"412"
"tt4888226";"The Real Killer";"2016";"7,9";"265"
"tt4888238";"The Trial";"2016";"8,4";"139"
"tt4888234";"The Princess and the I.P.";"2016";"8,0";"188"
"tt4888230";"The Larágan Gambit";"2016";"8,0";"183"
"tt4888240";"The Benefactor";"2016";"7,7";"223"
"tt4888236";"The Ringer";"2016";"8,0";"192"
"tt4888248";"The Package";"2016";"8,2";"197"
"tt4888244";"The Happy Couple";"2016";"8,1";"173"
"tt4888246";"The Wedding";"2016";"8,1";"208"
"tt4888252";"Episode #1.11";"2016";"N/A";"N/A"
"tt4888254";"Episode #1.12";"2016";"N/A";"N/A"
"tt4888256";"Episode #1.13";"2016";"N/A";"N/A"
"tt6170162";"The Family Way";"2017";"8,2";"79"
"tt6402808";"The Bad Girl";"2017";"7,7";"107"
"tt6221478";"The Hard Drive";"2017";"7,6";"94"
"tt6259010";"The Birthday Party";"2017";"7,7";"91"
"tt6274780";"The Knock-Off";"2017";"7,8";"83"
"tt6355422";"The Cleaner";"2017";"8,5";"39"
"tt6338970";"The Mockingbird";"2017";"7,4";"70"
"tt0549723";"Life Sentence";"2002";"N/A";"N/A"
"tt0555827";"Day 1,403";"2004";"N/A";"N/A"
"tt0555826";"Day 1,385";"2004";"N/A";"N/A"
"tt0555825";"Day 1,375";"2004";"N/A";"N/A"
"tt0555823";"Day 1,370: Part 1";"2004";"N/A";"N/A"
"tt0555824";"Day 1,370: Part 2";"2004";"8,5";"6"
"tt1443425";"Pilot";"2010";"6,4";"34"
"tt1548703";"To Have and to Hold";"2010";"7,1";"20"
"tt1549476";"Nothing Personal";"2010";"8,1";"19"
"tt0756475";"Five Little Indians";"2006";"8,1";"26"
"tt4681600";"Pilot";"2016";"8,2";"89"
"tt4481844";"Pilot";"2016";"8,0";"235"
"tt4779128";"All You See Is Dark";"2016";"8,0";"127"
"tt4779132";"Of Puppies and Monsters";"2016";"N/A";"N/A"
"tt4779142";"Feathers or Steel";"2016";"8,2";"75"
"tt5193710";"I Win";"2016";"8,1";"60"
"tt5169202";"Nowhere Man";"2016";"N/A";"N/A"
"tt5193712";"Episode #1.7";"2016";"N/A";"N/A"
"tt5193714";"Sweet Jane";"2016";"9,1";"107"
"tt5193716";"Episode #1.9";"2016";"N/A";"N/A"
"tt5193718";"Fun Ways to Tell Boyfriend You're Pregnant";"2016";"9,0";"82"
"tt5193722";"Episode #1.11";"2016";"N/A";"N/A"
"tt5193720";"What Took So Long";"2016";"9,5";"121"
"tt5193724";"Episode #1.13";"2016";"N/A";"N/A"
"tt1422530";"Pilot";"2009";"6,8";"84"
"tt1512008";"Parachute Jane";"2009";"7,4";"35"
"tt1506863";"Canine John";"2009";"8,4";"33"
"tt1548741";"Lucky John";"2009";"6,7";"19"
"tt1592084";"My John";"2010";"7,5";"22"
"tt1613615";"Donovan Doe";"2010";"8,4";"32"
"tt1593592";"Living Doe";"2010";"7,8";"17"
"tt1669489";"What Lies Beneath";"2010";"7,5";"88"
"tt1677431";"Digging the Dirt";"2010";"7,8";"66"
"tt1677432";"Dog Eat Dog";"2010";"7,7";"66"
"tt1677433";"Identity Crisis";"2010";"7,9";"62"
"tt1677435";"Little Girl Lost";"2010";"7,8";"59"
"tt1695325";"Bad Moon Rising";"2010";"7,8";"59"
"tt1720776";"Moving Day";"2010";"8,2";"68"
"tt0494262";"Pilot";"2006";"6,7";"71"
"tt0850984";"All About Eva";"2006";"6,3";"27"
"tt0866225";"Outsiders";"2006";"6,3";"28"
"tt0908664";"Turning Point";"2007";"6,9";"27"
"tt0886017";"You're Being Watched";"2007";"7,2";"27"
"tt0886016";"The Inside Man";"2007";"6,8";"22"
"tt0896311";"Man of the Year";"2007";"8,1";"18"
"tt0911996";"Legacy";"2007";"8,2";"17"
"tt0911995";"Confessions";"2007";"6,8";"25"
"tt1408819";"Pilot";"2009";"7,3";"112"
"tt1413746";"Boorland Day";"2009";"7,3";"77"
"tt1413747";"One Man Band";"2009";"7,6";"67"
"tt1422565";"The Dentist";"2009";"7,5";"49"
"tt1745550";"Liars";"2010";"7,5";"22"
"tt1770474";"Lost in Translation";"2011";"6,8";"9"
"tt0722785";"Pilot";"2003";"7,4";"10"
"tt0722782";"Natural Borne Killers";"2003";"7,4";"7"
"tt0722784";"Patriot Acts";"2003";"7,6";"11"
"tt0722776";"Cold Cash";"2003";"7,4";"8"
"tt0722775";"Cambodia";"2004";"5,4";"7"
"tt0757347";"Pilot";"2007";"7,7";"116"
"tt0866349";"The Retreat";"2007";"7,5";"60"
"tt0858362";"New Haven";"2007";"7,9";"54"
"tt0878602";"The Out";"2007";"8,0";"48"
"tt0878603";"The Tells";"2007";"8,2";"39"
"tt0878604";"The Trader";"2007";"8,0";"38"
"tt0898060";"The Reunion";"2007";"8,5";"44"
"tt0910814";"The Exchange";"2007";"8,5";"46"
"tt0746011";"Pilot";"2006";"8,3";"55"
"tt0746010";"Moving Day";"2006";"7,6";"38"
"tt0850230";"What About Second Chances";"2006";"7,9";"29"
"tt0886348";"What About Denial...";"2006";"6,5";"21"
"tt0907074";"What About Secrets...";"2006";"7,0";"24"
"tt0932896";"What About Marjorie...";"2007";"7,1";"24"
"tt0952551";"What About the Lake House...";"2007";"6,8";"24"
"tt0967437";"What About Temptations...";"2007";"7,7";"21"
"tt0952550";"What About Strange Bedfellows...";"2007";"7,8";"22"
"tt0982728";"What About All That Glitters...";"2007";"6,5";"18"
"tt0964490";"What About Secret Lovers...";"2007";"7,1";"20"
"tt0987864";"What About Calling All Friends...";"2007";"7,6";"38"
"tt4674782";"Pilot";"2015";"7,1";"192"
"tt4685472";"Episode #1.2";"2015";"N/A";"N/A"
"tt4864286";"Should I Stay or Should I Go";"2015";"7,3";"89"
"tt4864298";"The Very Thought of You";"2015";"7,5";"23"
"tt4864356";"Heat Wave";"2015";"6,5";"38"
"tt4888824";"Episode #1.6";"2015";"N/A";"N/A"
"tt4888820";"Destroyer";"2015";"N/A";"N/A"
"tt4888818";"Goodbye Norma Jean";"2015";"7,0";"33"
"tt4888826";"Episode #1.9";"2015";"N/A";"N/A"
"tt4888828";"Episode #1.10";"2015";"N/A";"N/A"
"tt1039572";"Welcome to the Club";"2007";"7,5";"51"
"tt1039573";"Train in Vain";"2007";"7,4";"44"
"tt1039574";"Blind Dates and Bleeding Hearts";"2007";"7,3";"42"
"tt1039576";"Maybe Baby";"2007";"7,8";"35"
"tt1127280";"Never Tell";"2008";"8,0";"32"
"tt0243665";"Pilot";"2000";"8,6";"97"
"tt2380046";"Face";"2013";"6,9";"145"
"tt2539328";"Pendulum";"2013";"7,1";"116"
"tt2549952";"Suspension";"2013";"7,8";"81"
"tt2539336";"Sync";"2013";"7,8";"57"
"tt2539344";"Winding";"2013";"7,9";"55"
"tt2539348";"Balance";"2013";"7,6";"55"
"tt2611350";"Hands";"2013";"7,3";"36"
"tt2676842";"Spring";"2013";"6,9";"60"
"tt1486250";"Rubicon";"2009";"7,4";"156"
"tt1494926";"Bacon";"2009";"7,5";"150"
"tt1496080";"Fear";"2009";"7,5";"139"
"tt1496081";"Love, Honor, Obey";"2009";"7,9";"138"
"tt1496082";"Eve Ate the Apple";"2009";"7,8";"126"
"tt1496079";"Deja Vu";"2009";"7,6";"120"
"tt1484581";"Venus";"2009";"8,2";"114"
"tt1484582";"Kiss";"2009";"8,4";"137"
"tt0612018";"Alpha Male";"2005";"7,1";"101"
"tt0612020";"Fish Story";"2005";"7,1";"101"
"tt0612024";"Power";"2006";"7,7";"101"
"tt0612025";"Redemption";"2006";"7,5";"101"
"tt0759151";"All God's Creatures";"2006";"7,5";"93"
"tt0772498";"The Nest";"2006";"7,6";"105"
"tt0790156";"The Son Also Rises";"2006";"7,5";"105"
"tt0636289";"Pilot: Part 1";"2004";"9,4";"6741"
"tt0636290";"Pilot: Part 2";"2004";"9,3";"4859"
"tt0636294";"Tabula Rasa";"2004";"8,7";"3760"
"tt0636300";"Walkabout";"2004";"9,2";"4240"
"tt0636303";"White Rabbit";"2004";"8,6";"3467"
"tt0636284";"House of the Rising Sun";"2004";"8,3";"2762"
"tt0636298";"The Moth";"2004";"8,6";"2886"
"tt0636275";"Confidence Man";"2004";"8,9";"3334"
"tt0636292";"Solitary";"2004";"8,7";"3062"
"tt0636291";"Raised by Another";"2004";"8,8";"2620"
"tt0636272";"All the Best Cowboys Have Daddy Issues";"2004";"9,0";"3226"
"tt0636302";"Whatever the Case May Be";"2005";"8,2";"3049"
"tt0636282";"Hearts and Minds";"2005";"8,3";"2677"
"tt0636293";"Special";"2005";"8,3";"2968"
"tt0636283";"Homecoming";"2005";"8,5";"2513"
"tt0636288";"Outlaws";"2005";"8,8";"2683"
"tt0636268";"...In Translation";"2005";"8,6";"2868"
"tt0636286";"Numbers";"2005";"9,2";"2868"
"tt0636276";"Deus Ex Machina";"2005";"9,2";"2971"
"tt0636277";"Do No Harm";"2005";"9,0";"2901"
"tt0636296";"The Greater Good";"2005";"8,5";"2858"
"tt0636273";"Born to Run";"2005";"8,3";"2754"
"tt0636279";"Exodus: Part 1";"2005";"9,3";"3420"
"tt0636280";"Exodus: Part 2 (Part I)";"2005";"9,5";"3995"
"tt6222548";"Exodus: Part 2 (Part II)";"2005";"9,6";"482"
"tt0636285";"Man of Science, Man of Faith";"2005";"9,3";"3726"
"tt0636271";"Adrift";"2005";"8,4";"2637"
"tt0636287";"Orientation";"2005";"8,9";"2439"
"tt0636278";"Everybody Hates Hugo";"2005";"8,4";"2421"
"tt0636269";"...And Found";"2005";"8,1";"2761"
"tt0636270";"Abandoned";"2005";"8,4";"2285"
"tt0636299";"The Other 48 Days";"2005";"9,0";"3247"
"tt0636274";"Collision";"2005";"8,8";"2769"
"tt0636301";"What Kate Did";"2005";"8,5";"2752"
"tt0636297";"The Hunting Party";"2006";"8,6";"2697"
"tt0636281";"Fire + Water";"2006";"7,4";"2377"
"tt0756934";"The Long Con";"2006";"8,8";"2363"
"tt0758090";"One of Them";"2006";"8,8";"2497"
"tt0764076";"Maternity Leave";"2006";"8,6";"2471"
"tt0769314";"The Whole Truth";"2006";"8,4";"2506"
"tt0771860";"Lockdown";"2006";"9,2";"2990"
"tt0784695";"Dave";"2006";"8,4";"2397"
"tt0771861";"S.O.S.";"2006";"7,9";"2304"
"tt0782394";"Two for the Road";"2006";"9,0";"2836"
"tt0786169";"?";"2006";"8,9";"2219"
"tt0799198";"Three Minutes";"2006";"8,6";"2348"
"tt0793130";"Live Together, Die Alone";"2006";"9,5";"4553"
"tt0836956";"A Tale of Two Cities";"2006";"8,8";"3585"
"tt0847791";"The Glass Ballerina";"2006";"8,2";"2900"
"tt0840616";"Further Instructions";"2006";"8,2";"2438"
"tt0850964";"Every Man for Himself";"2006";"8,4";"2407"
"tt0863695";"The Cost of Living";"2006";"8,3";"2442"
"tt0883770";"I Do";"2006";"8,7";"2977"
"tt0891077";"Not in Portland";"2007";"8,7";"2551"
"tt0928284";"Flashes Before Your Eyes";"2007";"9,2";"3695"
"tt0954439";"Stranger in a Strange Land";"2007";"7,3";"2707"
"tt0913743";"Tricia Tanaka Is Dead";"2007";"8,4";"2611"
"tt0936198";"Enter 77";"2007";"8,8";"2973"
"tt0959403";"Par Avion";"2007";"8,5";"2860"
"tt0968992";"The Man from Tallahassee";"2007";"9,2";"2826"
"tt0988050";"Exposé";"2007";"8,2";"3622"
"tt0979596";"Left Behind";"2007";"8,4";"2781"
"tt0979597";"One of Us";"2007";"8,8";"2798"
"tt0979594";"Catch-22";"2007";"8,6";"2691"
"tt0979595";"D.O.C.";"2007";"8,4";"2601"
"tt0992243";"The Brig";"2007";"9,2";"3238"
"tt0992244";"The Man Behind the Curtain";"2007";"9,4";"3649"
"tt0998660";"Greatest Hits";"2007";"9,3";"3791"
"tt1004798";"Through the Looking Glass";"2007";"9,7";"7473"
"tt0994348";"The Beginning of the End";"2008";"9,0";"4041"
"tt0994359";"Confirmed Dead";"2008";"8,9";"2696"
"tt0994363";"The Economist";"2008";"8,7";"2985"
"tt0994364";"Eggtown";"2008";"8,3";"2843"
"tt0994365";"The Constant";"2008";"9,7";"6432"
"tt0994366";"The Other Woman";"2008";"8,1";"2816"
"tt0994367";"Ji Yeon";"2008";"8,5";"2787"
"tt0994368";"Meet Kevin Johnson";"2008";"8,6";"2746"
"tt0994369";"The Shape of Things to Come";"2008";"9,2";"3337"
"tt0994349";"Something Nice Back Home";"2008";"8,2";"2668"
"tt0994350";"Cabin Fever";"2008";"8,8";"2679"
"tt0994351";"There's No Place Like Home: Part 1";"2008";"9,1";"2473"
"tt0994352";"There's No Place Like Home: Part 2";"2008";"9,4";"3438"
"tt1952703";"There's No Place Like Home: Part 3";"2008";"9,3";"1512"
"tt1280267";"Because You Left";"2009";"8,9";"2988"
"tt1313407";"The Lie";"2009";"8,4";"2812"
"tt1319361";"Jughead";"2009";"8,7";"2768"
"tt1321693";"The Little Prince";"2009";"8,4";"2423"
"tt1322105";"This Place Is Death";"2009";"8,9";"2735"
"tt1340502";"316";"2009";"8,7";"2711"
"tt1321692";"The Life and Death of Jeremy Bentham";"2009";"9,1";"2932"
"tt1341555";"LaFleur";"2009";"9,1";"3111"
"tt1353861";"Namaste";"2009";"8,6";"2105"
"tt1358333";"He's Our You";"2009";"8,6";"2250"
"tt1363399";"Whatever Happened, Happened";"2009";"8,5";"2556"
"tt1368702";NA;NA;NA;NA
"tt1378943";"Some Like It Hoth";"2009";"8,5";"2418"
"tt1378944";"The Variable";"2009";"9,0";"2814"
"tt1400160";"Follow the Leader";"2009";"8,8";"2132"
"tt1399779";"The Incident: Part 1";"2009";"9,4";"4080"
"tt2197294";"The Incident: Part 2";"2009";"9,4";"1188"
"tt1453335";"LA X - Part 1";"2010";"8,9";"3264"
"tt2524344";"LA X - Part 2";"2010";"8,6";"1099"
"tt1560343";"What Kate Does";"2010";"7,9";"2709"
"tt1533421";"The Substitute";"2010";"8,5";"2415"
"tt1467640";"Lighthouse";"2010";"8,2";"2041"
"tt1467641";"Sundown";"2010";"8,2";"1818"
"tt1467642";"Dr. Linus";"2010";"8,6";"2051"
"tt1467643";"Recon";"2010";"8,1";"2399"
"tt1467644";"Ab Aeterno";"2010";"9,4";"3405"
"tt1467629";"The Package";"2010";"8,0";"1929"
"tt1467630";"Happily Ever After";"2010";"9,1";"2877"
"tt1467631";"Everybody Loves Hugo";"2010";"8,6";"2423"
"tt1603637";"The Last Recruit";"2010";"8,3";"1930"
"tt1467632";"The Candidate";"2010";"9,0";"2574"
"tt1467633";"Across the Sea";"2010";"8,2";"3105"
"tt1467634";"What They Died For";"2010";"8,7";"2294"
"tt1467635";"The End";"2010";"8,2";"7175"
"tt0840893";"A Clean Escape";"2007";"6,9";"442"
"tt0897734";"The Awakening";"2007";"5,9";"333"
"tt0840894";"Jerry Was a Man";"2007";"5,9";"311"
"tt0897735";"The Discarded";"2007";"6,3";"270"
"tt0850041";"Little Brother";"2007";"6,5";"159"
"tt0779497";"Watchbird";"2007";"6,5";"195"
"tt0660956";"Three";"2005";"6,9";"26"
"tt0772582";"Into Night";"2006";"5,8";"27"
"tt1718471";"No Ordinary Visitors";"2010";"7,5";"139"
"tt1733619";"No Ordinary Mobster";"2010";"7,3";"124"
"tt1734355";"No Ordinary Accident";"2010";"7,3";"113"
"tt1757357";"No Ordinary Anniversary";"2010";"7,4";"113"
"tt1794285";"No Ordinary Proposal";"2011";"7,9";"101"
"tt1804921";"No Ordinary Love";"2011";"7,7";"105"
"tt1822693";"No Ordinary Animal";"2011";"7,7";"100"
"tt2925866";"The Returned";"2014";"8,4";"649"
"tt3190704";"Unearth";"2014";"8,1";"416"
"tt3190706";"Two Rivers";"2014";"8,2";"364"
"tt3190710";"Us Against the World";"2014";"8,4";"324"
"tt3470316";"Insomnia";"2014";"8,4";"312"
"tt3205638";"Home";"2014";"8,1";"293"
"tt3398194";"Schemes of the Devil";"2014";"8,8";"297"
"tt3271486";"Torn Apart";"2014";"8,8";"330"
"tt3720968";"Revelation";"2014";"8,4";"243"
"tt3915310";"Echoes";"2014";"8,2";"216"
"tt3957344";"Multiple";"2014";"8,3";"158"
"tt4038364";"Old Scars";"2014";"8,5";"157"
"tt4152178";"Will";"2014";"8,4";"128"
"tt4148232";"Will";"2014";"8,0";"82"
"tt4081648";"Afflictions";"2014";"8,5";"192"
"tt4114880";"Miracles";"2014";"8,5";"182"
"tt4173276";"Forsaken";"2014";"8,4";"124"
"tt4203976";"Aftermath";"2014";"8,5";"152"
"tt4327048";"Prophecy";"2015";"8,5";"117"
"tt4229038";"True Believer";"2015";"8,5";"113"
"tt4274188";"Steal Away";"2015";"8,8";"107"
"tt4274190";"Loved in Return";"2015";"8,6";"131"
"tt3758720";"X Marks the Spot";"2015";"8,2";"486"
"tt3894642";"Hide & Seek";"2015";"7,9";"323"
"tt3960758";"Collision";"2015";"7,6";"266"
"tt3922184";"Meltdown";"2015";"8,0";"270"
"tt4016512";"What Lies Beneath";"2015";"7,7";"231"
"tt4038702";"The Archer";"2015";"7,9";"222"
"tt4043604";"Whatever It Takes";"2015";"7,6";"223"
"tt4093166";"A Hollow Man";"2015";"7,7";"202"
"tt4141814";"Broken Child";"2015";"7,6";"185"
"tt4183414";"Darkest Fears";"2015";"7,1";"182"
"tt4242376";"Homesick";"2015";"7,6";"161"
"tt4231446";"Traveller in the Dark";"2015";"8,6";"207"
"tt4292448";"Game Over";"2015";"8,1";"178"
"tt5476958";"Pilot";"2017";"7,9";"253"
"tt5972714";"I Will Catch You";"2017";"7,6";"204"
"tt5999224";"Out of Time";"2017";"7,7";"152"
"tt6144708";"Secrets Stolen";"2017";"6,1";"14"
"tt6080964";"Picture Fades";"2017";"7,7";"72"
"tt6164212";"Suitcases of Memories";"2017";"N/A";"N/A"
"tt6182130";"If You're Lost";"2017";"N/A";"N/A"
"tt1403023";"Pilot";"2009";"7,7";"889"
"tt1518662";"There Is No Normal Anymore";"2009";"7,3";"634"
"tt1518663";"A Bright New Day";"2009";"7,6";"518"
"tt1518664";"It's Only the Beginning";"2009";"7,8";"512"
"tt1518665";"Welcome to the War";"2010";"7,5";"461"
"tt1579189";"Pound of Flesh";"2010";"7,5";"409"
"tt1631267";"John May";"2010";"7,7";"424"
"tt1634262";"We Can't Win";"2010";"7,4";"392"
"tt1637575";"Heretic's Fork";"2010";"7,5";"388"
"tt1641222";"Hearts and Minds";"2010";"7,7";"376"
"tt1641223";"Fruition";"2010";"7,7";"391"
"tt1648873";"Red Sky";"2010";"8,4";"491"
"tt1718682";"Red Rain";"2011";"7,8";"424"
"tt1723102";"Serpent's Tooth";"2011";"7,2";"340"
"tt1739961";"Laid Bare";"2011";"7,3";"320"
"tt1776763";"Unholy Alliance";"2011";"7,4";"348"
"tt1776010";"Concordia";"2011";"7,5";"312"
"tt1776764";"Siege";"2011";"7,7";"400"
"tt1776011";"Birth Pangs";"2011";"7,7";"315"
"tt1792505";"Uneasy Lies the Head";"2011";"7,6";"304"
"tt1847481";NA;NA;NA;NA
"tt1860136";"Mother's Day";"2011";"8,3";"492"
"tt0739466";"Devil Child";"2003";"N/A";"N/A"
"tt0739474";"The Lost Codex";"2003";"N/A";"N/A"
"tt0739469";"Helmholtz Resonance";"2003";"N/A";"N/A"
"tt3543648";"Launch";"2015";"8,0";"132"
"tt3543664";"Protocol";"2015";"8,4";"96"
"tt3543670";"Retroattitude";"2015";"8,6";"82"
"tt3543660";"Liftoff";"2015";"8,5";"65"
"tt3543662";"Flashpoint";"2015";"8,4";"74"
"tt3543666";"In the Blind";"2015";"8,4";"62"
"tt3543672";"Rendezvous";"2015";"8,3";"61"
"tt3543674";"Abort";"2015";"8,6";"57"
"tt3543678";"The Dark Side";"2015";"8,2";"44"
"tt3543676";"Landing";"2015";"8,6";"47"
"tt5818896";"Catch Me If You Cancer";"2016";"N/A";"N/A"
"tt5725744";"Redemptions";"2016";"8,2";"5"
"tt5818902";"Fallout";"2016";"N/A";"N/A"
